IdMundial;Fecha;NPartido;Etapa;Grupo;Local;Visita;GL;GV;IndAlargue;GLA;GVA;GLT;GVT;IndPenales;GLP;GVP
URY1930;19-07-1930;10;FGRUPOS;1;ARG;MEX;6;3;N;0;0;6;3;N;0;0
URY1930;19-07-1930;11;FGRUPOS;1;CHL;FRA;1;0;N;0;0;1;0;N;0;0
URY1930;20-07-1930;12;FGRUPOS;4;PRY;BEL;1;0;N;0;0;1;0;N;0;0
URY1930;20-07-1930;13;FGRUPOS;2;BRA;BOL;4;0;N;0;0;4;0;N;0;0
URY1930;21-07-1930;14;FGRUPOS;3;URY;ROU;4;0;N;0;0;4;0;N;0;0
URY1930;22-07-1930;15;FGRUPOS;1;ARG;CHL;3;1;N;0;0;3;1;N;0;0
URY1930;26-07-1930;16;SEMI;;ARG;USA;6;1;N;0;0;6;1;N;0;0
URY1930;27-07-1930;17;SEMI;;URY;YUG;6;1;N;0;0;6;1;N;0;0
URY1930;30-07-1930;18;FINAL;;ARG;URY;2;4;N;0;0;2;4;N;0;0
USA1994;17-06-1994;1;FGRUPOS;C;DEU;BOL;1;0;N;0;0;1;0;N;0;0
USA1994;17-06-1994;2;FGRUPOS;C;ESP;KOR;2;2;N;0;0;2;2;N;0;0
USA1994;18-06-1994;3;FGRUPOS;A;USA;CHE;1;1;N;0;0;1;1;N;0;0
USA1994;18-06-1994;4;FGRUPOS;E;ITA;IRL;0;1;N;0;0;0;1;N;0;0
USA1994;18-06-1994;5;FGRUPOS;A;COL;ROU;1;3;N;0;0;1;3;N;0;0
USA1994;19-06-1994;6;FGRUPOS;F;BEL;MAR;1;0;N;0;0;1;0;N;0;0
USA1994;19-06-1994;7;FGRUPOS;E;NOR;MEX;1;0;N;0;0;1;0;N;0;0
USA1994;19-06-1994;8;FGRUPOS;B;CMR;SWE;2;2;N;0;0;2;2;N;0;0
USA1994;20-06-1994;9;FGRUPOS;B;BRA;RUS;2;0;N;0;0;2;0;N;0;0
USA1994;20-06-1994;10;FGRUPOS;F;NLD;SAU;2;1;N;0;0;2;1;N;0;0
USA1994;21-06-1994;11;FGRUPOS;D;ARG;GRC;4;0;N;0;0;4;0;N;0;0
USA1994;21-06-1994;12;FGRUPOS;C;DEU;ESP;1;1;N;0;0;1;1;N;0;0
USA1994;21-06-1994;13;FGRUPOS;D;NGA;BGR;3;0;N;0;0;3;0;N;0;0
USA1994;22-06-1994;14;FGRUPOS;A;ROU;CHE;1;4;N;0;0;1;4;N;0;0
USA1994;22-06-1994;15;FGRUPOS;A;USA;COL;2;1;N;0;0;2;1;N;0;0
USA1994;23-06-1994;16;FGRUPOS;E;ITA;NOR;1;0;N;0;0;1;0;N;0;0
USA1994;23-06-1994;17;FGRUPOS;C;KOR;BOL;0;0;N;0;0;0;0;N;0;0
USA1994;24-06-1994;18;FGRUPOS;E;MEX;IRL;2;1;N;0;0;2;1;N;0;0
USA1994;24-06-1994;19;FGRUPOS;B;BRA;CMR;3;0;N;0;0;3;0;N;0;0
USA1994;24-06-1994;20;FGRUPOS;B;SWE;RUS;3;1;N;0;0;3;1;N;0;0
USA1994;25-06-1994;21;FGRUPOS;F;BEL;NLD;1;0;N;0;0;1;0;N;0;0
USA1994;25-06-1994;22;FGRUPOS;F;SAU;MAR;2;1;N;0;0;2;1;N;0;0
USA1994;25-06-1994;23;FGRUPOS;D;ARG;NGA;2;1;N;0;0;2;1;N;0;0
USA1994;26-06-1994;24;FGRUPOS;D;BGR;GRC;4;0;N;0;0;4;0;N;0;0
USA1994;26-06-1994;25;FGRUPOS;A;USA;ROU;0;1;N;0;0;0;1;N;0;0
USA1994;26-06-1994;26;FGRUPOS;A;CHE;COL;0;2;N;0;0;0;2;N;0;0
USA1994;27-06-1994;27;FGRUPOS;C;BOL;ESP;1;3;N;0;0;1;3;N;0;0
USA1994;27-06-1994;28;FGRUPOS;C;DEU;KOR;3;2;N;0;0;3;2;N;0;0
USA1994;28-06-1994;29;FGRUPOS;E;IRL;NOR;0;0;N;0;0;0;0;N;0;0
USA1994;28-06-1994;30;FGRUPOS;E;ITA;MEX;1;1;N;0;0;1;1;N;0;0
USA1994;28-06-1994;31;FGRUPOS;B;RUS;CMR;6;1;N;0;0;6;1;N;0;0
USA1994;28-06-1994;32;FGRUPOS;B;BRA;SWE;1;1;N;0;0;1;1;N;0;0
USA1994;29-06-1994;33;FGRUPOS;F;MAR;NLD;1;2;N;0;0;1;2;N;0;0
USA1994;29-06-1994;34;FGRUPOS;F;BEL;SAU;0;1;N;0;0;0;1;N;0;0
USA1994;30-06-1994;35;FGRUPOS;D;GRC;NGA;0;2;N;0;0;0;2;N;0;0
USA1994;30-06-1994;36;FGRUPOS;D;ARG;BGR;0;2;N;0;0;0;2;N;0;0
USA1994;02-07-1994;37;OCTAVOS;;DEU;BEL;3;2;N;0;0;3;2;N;0;0
USA1994;02-07-1994;38;OCTAVOS;;ESP;CHE;3;0;N;0;0;3;0;N;0;0
USA1994;03-07-1994;39;OCTAVOS;;SAU;SWE;1;3;N;0;0;1;3;N;0;0
USA1994;03-07-1994;40;OCTAVOS;;ROU;ARG;3;2;N;0;0;3;2;N;0;0
USA1994;04-07-1994;41;OCTAVOS;;NLD;IRL;2;0;N;0;0;2;0;N;0;0
USA1994;04-07-1994;42;OCTAVOS;;BRA;USA;1;0;N;0;0;1;0;N;0;0
USA1994;05-07-1994;43;OCTAVOS;;NGA;ITA;1;1;S;0;1;1;2;N;0;0
USA1994;05-07-1994;44;OCTAVOS;;MEX;BGR;1;1;S;0;0;1;1;S;1;3
USA1994;09-07-1994;45;CUARTOS;;ITA;ESP;2;1;N;0;0;2;1;N;0;0
USA1994;09-07-1994;46;CUARTOS;;NLD;BRA;2;3;N;0;0;2;3;N;0;0
USA1994;10-07-1994;47;CUARTOS;;BGR;DEU;2;1;N;0;0;2;1;N;0;0
USA1994;10-07-1994;48;CUARTOS;;ROU;SWE;1;1;S;1;1;2;2;S;4;5
USA1994;13-07-1994;49;SEMI;;BGR;ITA;1;2;N;0;0;1;2;N;0;0
USA1994;13-07-1994;50;SEMI;;SWE;BRA;0;1;N;0;0;0;1;N;0;0
USA1994;16-07-1994;51;3LUGAR;;SWE;BGR;4;0;N;0;0;4;0;N;0;0
USA1994;17-07-1994;52;FINAL;;BRA;ITA;0;0;S;0;0;0;0;S;3;2
ZAF2010;11-06-2010;1;FGRUPOS;A;ZAF;MEX;1;1;N;0;0;1;1;N;0;0
ZAF2010;11-06-2010;2;FGRUPOS;A;URY;FRA;0;0;N;0;0;0;0;N;0;0
ZAF2010;12-06-2010;3;FGRUPOS;B;ARG;NGA;1;0;N;0;0;1;0;N;0;0
ZAF2010;12-06-2010;4;FGRUPOS;B;KOR;GRC;2;0;N;0;0;2;0;N;0;0
ZAF2010;12-06-2010;5;FGRUPOS;C;GBR;USA;1;1;N;0;0;1;1;N;0;0
ZAF2010;13-06-2010;6;FGRUPOS;C;DZA;SVN;0;1;N;0;0;0;1;N;0;0
ZAF2010;13-06-2010;7;FGRUPOS;D;DEU;AUS;4;0;N;0;0;4;0;N;0;0
ZAF2010;13-06-2010;8;FGRUPOS;D;SRB;GHA;0;1;N;0;0;0;1;N;0;0
ZAF2010;14-06-2010;9;FGRUPOS;E;NLD;DNK;2;0;N;0;0;2;0;N;0;0
ZAF2010;14-06-2010;10;FGRUPOS;E;JPN;CMR;1;0;N;0;0;1;0;N;0;0
ZAF2010;14-06-2010;11;FGRUPOS;F;ITA;PRY;1;1;N;0;0;1;1;N;0;0
ZAF2010;15-06-2010;12;FGRUPOS;F;NZL;SVK;1;1;N;0;0;1;1;N;0;0
ZAF2010;15-06-2010;13;FGRUPOS;G;CIV;PRT;0;0;N;0;0;0;0;N;0;0
ZAF2010;15-06-2010;14;FGRUPOS;G;BRA;PRK;2;1;N;0;0;2;1;N;0;0
ZAF2010;16-06-2010;15;FGRUPOS;H;HND;CHL;0;1;N;0;0;0;1;N;0;0
ZAF2010;16-06-2010;16;FGRUPOS;H;ESP;CHE;0;1;N;0;0;0;1;N;0;0
ZAF2010;16-06-2010;17;FGRUPOS;A;ZAF;URY;0;3;N;0;0;0;3;N;0;0
ZAF2010;17-06-2010;18;FGRUPOS;A;FRA;MEX;0;2;N;0;0;0;2;N;0;0
ZAF2010;17-06-2010;19;FGRUPOS;B;GRC;NGA;2;1;N;0;0;2;1;N;0;0
ZAF2010;17-06-2010;20;FGRUPOS;B;ARG;KOR;4;1;N;0;0;4;1;N;0;0
ZAF2010;18-06-2010;21;FGRUPOS;D;DEU;SRB;0;1;N;0;0;0;1;N;0;0
ZAF2010;18-06-2010;22;FGRUPOS;C;SVN;USA;2;2;N;0;0;2;2;N;0;0
ZAF2010;18-06-2010;23;FGRUPOS;C;GBR;DZA;0;0;N;0;0;0;0;N;0;0
ZAF2010;19-06-2010;24;FGRUPOS;D;GHA;AUS;1;1;N;0;0;1;1;N;0;0
ZAF2010;19-06-2010;25;FGRUPOS;E;NLD;JPN;1;0;N;0;0;1;0;N;0;0
ZAF2010;19-06-2010;26;FGRUPOS;E;CMR;DNK;1;2;N;0;0;1;2;N;0;0
ZAF2010;20-06-2010;27;FGRUPOS;F;SVK;PRY;0;2;N;0;0;0;2;N;0;0
ZAF2010;20-06-2010;28;FGRUPOS;F;ITA;NZL;1;1;N;0;0;1;1;N;0;0
ZAF2010;20-06-2010;29;FGRUPOS;G;BRA;CIV;3;1;N;0;0;3;1;N;0;0
ZAF2010;21-06-2010;30;FGRUPOS;G;PRT;PRK;7;0;N;0;0;7;0;N;0;0
ZAF2010;21-06-2010;31;FGRUPOS;H;CHL;CHE;1;0;N;0;0;1;0;N;0;0
ZAF2010;21-06-2010;32;FGRUPOS;H;ESP;HND;2;0;N;0;0;2;0;N;0;0
ZAF2010;22-06-2010;33;FGRUPOS;A;MEX;URY;0;1;N;0;0;0;1;N;0;0
ZAF2010;22-06-2010;34;FGRUPOS;A;FRA;ZAF;1;2;N;0;0;1;2;N;0;0
ZAF2010;22-06-2010;35;FGRUPOS;B;NGA;KOR;2;2;N;0;0;2;2;N;0;0
ZAF2010;22-06-2010;36;FGRUPOS;B;GRC;ARG;0;2;N;0;0;0;2;N;0;0
ZAF2010;23-06-2010;37;FGRUPOS;C;SVN;GBR;0;1;N;0;0;0;1;N;0;0
ZAF2010;23-06-2010;38;FGRUPOS;C;USA;DZA;1;0;N;0;0;1;0;N;0;0
ZAF2010;23-06-2010;39;FGRUPOS;D;GHA;DEU;0;1;N;0;0;0;1;N;0;0
ZAF2010;23-06-2010;40;FGRUPOS;D;AUS;SRB;2;1;N;0;0;2;1;N;0;0
ZAF2010;24-06-2010;41;FGRUPOS;F;SVK;ITA;3;2;N;0;0;3;2;N;0;0
ZAF2010;24-06-2010;42;FGRUPOS;F;PRY;NZL;0;0;N;0;0;0;0;N;0;0
ZAF2010;24-06-2010;43;FGRUPOS;E;DNK;JPN;1;3;N;0;0;1;3;N;0;0
ZAF2010;24-06-2010;44;FGRUPOS;E;CMR;NLD;1;2;N;0;0;1;2;N;0;0
ZAF2010;25-06-2010;45;FGRUPOS;G;PRT;BRA;0;0;N;0;0;0;0;N;0;0
ZAF2010;25-06-2010;46;FGRUPOS;G;PRK;CIV;0;3;N;0;0;0;3;N;0;0
ZAF2010;25-06-2010;47;FGRUPOS;H;CHL;ESP;1;2;N;0;0;1;2;N;0;0
ZAF2010;25-06-2010;48;FGRUPOS;H;CHE;HND;0;0;N;0;0;0;0;N;0;0
ZAF2010;26-06-2010;49;OCTAVOS;;URY;KOR;2;1;N;0;0;2;1;N;0;0
ZAF2010;26-06-2010;50;OCTAVOS;;USA;GHA;1;1;S;0;1;1;2;N;0;0
ZAF2010;27-06-2010;51;OCTAVOS;;DEU;GBR;4;1;N;0;0;4;1;N;0;0
ZAF2010;27-06-2010;52;OCTAVOS;;ARG;MEX;3;1;N;0;0;3;1;N;0;0
ZAF2010;28-06-2010;53;OCTAVOS;;NLD;SVK;2;1;N;0;0;2;1;N;0;0
ZAF2010;28-06-2010;54;OCTAVOS;;BRA;CHL;3;0;N;0;0;3;0;N;0;0
ZAF2010;29-06-2010;55;OCTAVOS;;PRY;JPN;0;0;S;0;0;0;0;S;5;3
ZAF2010;29-06-2010;56;OCTAVOS;;ESP;PRT;1;0;N;0;0;1;0;N;0;0
ZAF2010;02-07-2010;57;CUARTOS;;NLD;BRA;2;1;N;0;0;2;1;N;0;0
ZAF2010;02-07-2010;58;CUARTOS;;URY;GHA;1;1;S;0;0;1;1;S;4;2
ZAF2010;03-07-2010;59;CUARTOS;;ARG;DEU;0;4;N;0;0;0;4;N;0;0
ZAF2010;03-07-2010;60;CUARTOS;;PRY;ESP;0;1;N;0;0;0;1;N;0;0
ZAF2010;06-07-2010;61;SEMI;;URY;NLD;2;3;N;0;0;2;3;N;0;0
ZAF2010;07-07-2010;62;SEMI;;DEU;ESP;0;1;N;0;0;0;1;N;0;0
ZAF2010;10-07-2010;63;3LUGAR;;URY;DEU;2;3;N;0;0;2;3;N;0;0
ZAF2010;11-07-2010;64;FINAL;;NLD;ESP;0;0;S;0;1;0;1;N;0;0
USA2026;11-06-2026;1;FGRUPOS;A;MEX;ZAF;0;0;N;0;0;0;0;N;0;0
USA2026;11-06-2026;2;FGRUPOS;A;KOR;CZE;0;0;N;0;0;0;0;N;0;0
USA2026;17-06-2026;25;FGRUPOS;A;CZE;ZAF;0;0;N;0;0;0;0;N;0;0
USA2026;17-06-2026;26;FGRUPOS;A;MEX;KOR;0;0;N;0;0;0;0;N;0;0
USA2026;23-06-2026;49;FGRUPOS;A;ZAF;KOR;0;0;N;0;0;0;0;N;0;0
USA2026;23-06-2026;50;FGRUPOS;A;CZE;MEX;0;0;N;0;0;0;0;N;0;0
USA2026;12-06-2026;3;FGRUPOS;B;USA;JPN;0;0;N;0;0;0;0;N;0;0
USA2026;12-06-2026;4;FGRUPOS;B;SEN;POL;0;0;N;0;0;0;0;N;0;0
USA2026;18-06-2026;27;FGRUPOS;B;POL;JPN;0;0;N;0;0;0;0;N;0;0
USA2026;18-06-2026;28;FGRUPOS;B;USA;SEN;0;0;N;0;0;0;0;N;0;0
USA2026;24-06-2026;51;FGRUPOS;B;JPN;SEN;0;0;N;0;0;0;0;N;0;0
USA2026;24-06-2026;52;FGRUPOS;B;POL;USA;0;0;N;0;0;0;0;N;0;0
USA2026;12-06-2026;5;FGRUPOS;C;BRA;AUT;0;0;N;0;0;0;0;N;0;0
USA2026;12-06-2026;6;FGRUPOS;C;CAN;MAR;0;0;N;0;0;0;0;N;0;0
USA2026;18-06-2026;29;FGRUPOS;C;AUT;MAR;0;0;N;0;0;0;0;N;0;0
USA2026;18-06-2026;30;FGRUPOS;C;BRA;CAN;0;0;N;0;0;0;0;N;0;0
USA2026;24-06-2026;53;FGRUPOS;C;MAR;CAN;0;0;N;0;0;0;0;N;0;0
USA2026;24-06-2026;54;FGRUPOS;C;AUT;BRA;0;0;N;0;0;0;0;N;0;0
USA2026;13-06-2026;7;FGRUPOS;D;ARG;SUI;0;0;N;0;0;0;0;N;0;0
USA2026;13-06-2026;8;FGRUPOS;D;EGY;DEN;0;0;N;0;0;0;0;N;0;0
USA2026;19-06-2026;31;FGRUPOS;D;DEN;SUI;0;0;N;0;0;0;0;N;0;0
USA2026;19-06-2026;32;FGRUPOS;D;ARG;EGY;0;0;N;0;0;0;0;N;0;0
USA2026;25-06-2026;55;FGRUPOS;D;SUI;EGY;0;0;N;0;0;0;0;N;0;0
USA2026;25-06-2026;56;FGRUPOS;D;DEN;ARG;0;0;N;0;0;0;0;N;0;0
USA2026;13-06-2026;9;FGRUPOS;E;FRA;PER;0;0;N;0;0;0;0;N;0;0
USA2026;13-06-2026;10;FGRUPOS;E;IRN;CIV;0;0;N;0;0;0;0;N;0;0
USA2026;19-06-2026;33;FGRUPOS;E;PER;CIV;0;0;N;0;0;0;0;N;0;0
USA2026;19-06-2026;34;FGRUPOS;E;FRA;IRN;0;0;N;0;0;0;0;N;0;0
USA2026;25-06-2026;57;FGRUPOS;E;CIV;IRN;0;0;N;0;0;0;0;N;0;0
USA2026;25-06-2026;58;FGRUPOS;E;PER;FRA;0;0;N;0;0;0;0;N;0;0
USA2026;14-06-2026;11;FGRUPOS;F;ESP;CHI;0;0;N;0;0;0;0;N;0;0
USA2026;14-06-2026;12;FGRUPOS;F;TUN;CRO;0;0;N;0;0;0;0;N;0;0
USA2026;20-06-2026;35;FGRUPOS;F;CRO;CHI;0;0;N;0;0;0;0;N;0;0
USA2026;20-06-2026;36;FGRUPOS;F;ESP;TUN;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;59;FGRUPOS;F;CHI;TUN;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;60;FGRUPOS;F;CRO;ESP;0;0;N;0;0;0;0;N;0;0
USA2026;14-06-2026;13;FGRUPOS;G;ENG;URU;0;0;N;0;0;0;0;N;0;0
USA2026;14-06-2026;14;FGRUPOS;G;MLI;SWE;0;0;N;0;0;0;0;N;0;0
USA2026;20-06-2026;37;FGRUPOS;G;SWE;URU;0;0;N;0;0;0;0;N;0;0
USA2026;20-06-2026;38;FGRUPOS;G;ENG;MLI;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;61;FGRUPOS;G;URU;MLI;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;62;FGRUPOS;G;SWE;ENG;0;0;N;0;0;0;0;N;0;0
USA2026;15-06-2026;15;FGRUPOS;H;NED;COL;0;0;N;0;0;0;0;N;0;0
USA2026;15-06-2026;16;FGRUPOS;H;KSA;UKR;0;0;N;0;0;0;0;N;0;0
USA2026;21-06-2026;39;FGRUPOS;H;UKR;COL;0;0;N;0;0;0;0;N;0;0
USA2026;21-06-2026;40;FGRUPOS;H;NED;KSA;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;63;FGRUPOS;H;COL;KSA;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;64;FGRUPOS;H;UKR;NED;0;0;N;0;0;0;0;N;0;0
USA2026;15-06-2026;17;FGRUPOS;I;POR;USA;0;0;N;0;0;0;0;N;0;0
USA2026;15-06-2026;18;FGRUPOS;I;GHA;SRB;0;0;N;0;0;0;0;N;0;0
USA2026;21-06-2026;41;FGRUPOS;I;SRB;USA;0;0;N;0;0;0;0;N;0;0
USA2026;21-06-2026;42;FGRUPOS;I;POR;GHA;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;65;FGRUPOS;I;USA;GHA;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;66;FGRUPOS;I;SRB;POR;0;0;N;0;0;0;0;N;0;0
USA2026;16-06-2026;19;FGRUPOS;J;ITA;ECU;0;0;N;0;0;0;0;N;0;0
USA2026;16-06-2026;20;FGRUPOS;J;QAT;NOR;0;0;N;0;0;0;0;N;0;0
USA2026;22-06-2026;43;FGRUPOS;J;NOR;ECU;0;0;N;0;0;0;0;N;0;0
USA2026;22-06-2026;44;FGRUPOS;J;ITA;QAT;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;67;FGRUPOS;J;ECU;QAT;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;68;FGRUPOS;J;NOR;ITA;0;0;N;0;0;0;0;N;0;0
USA2026;16-06-2026;21;FGRUPOS;K;GER;VEN;0;0;N;0;0;0;0;N;0;0
USA2026;16-06-2026;22;FGRUPOS;K;CMR;ROU;0;0;N;0;0;0;0;N;0;0
USA2026;22-06-2026;45;FGRUPOS;K;ROU;VEN;0;0;N;0;0;0;0;N;0;0
USA2026;22-06-2026;46;FGRUPOS;K;GER;CMR;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;69;FGRUPOS;K;VEN;CMR;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;70;FGRUPOS;K;ROU;GER;0;0;N;0;0;0;0;N;0;0
USA2026;16-06-2026;23;FGRUPOS;L;BEL;PAN;0;0;N;0;0;0;0;N;0;0
USA2026;16-06-2026;24;FGRUPOS;L;ALG;CRC;0;0;N;0;0;0;0;N;0;0
USA2026;22-06-2026;47;FGRUPOS;L;CRC;PAN;0;0;N;0;0;0;0;N;0;0
USA2026;22-06-2026;48;FGRUPOS;L;BEL;ALG;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;71;FGRUPOS;L;PAN;ALG;0;0;N;0;0;0;0;N;0;0
USA2026;26-06-2026;72;FGRUPOS;L;CRC;BEL;0;0;N;0;0;0;0;N;0;0
